qualificationId,sectorId,branchId,occupationId,levelId
2757,55,12,49,2
2788,42,121,827,4
2789,42,121,827,5
2790,42,121,827,6
2791,42,121,828,4
2792,42,121,828,5
2793,42,121,825,4
2794,42,121,825,5
2795,42,121,824,5
2796,42,121,824,6
2797,42,121,826,5
2798,42,121,826,6
2799,42,121,823,6
2800,42,121,823,7
2801,33,128,313,4
2802,33,128,313,2
2803,33,128,313,4
2804,33,128,313,5
2805,33,128,313,6
2806,33,128,313,7
2807,33,128,314,1
2808,33,128,314,4
2809,33,128,314,4
2810,33,128,314,5
2811,33,128,314,6
2812,33,128,314,7
2813,33,128,315,4
2814,33,128,315,5
2815,33,128,315,6
2832,93,17,77,2
2833,93,17,77,4
2834,93,17,78,2
2835,93,17,78,4
2836,93,17,78,5
2837,93,17,76,2
2838,93,17,76,4
2839,93,17,76,5
2840,93,17,74,4
2841,93,17,74,5
2842,93,17,75,4
2843,93,17,75,5
2844,93,17,889,2
2845,93,17,889,4
2846,93,17,889,5
2847,93,17,777,5
2848,93,17,778,4
2849,93,17,778,5
2850,93,17,779,4
2851,93,17,779,5
2852,93,17,780,2
2853,93,17,780,4
2854,93,17,780,5
2855,93,129,86,2
2856,93,129,86,4
2857,93,129,890,2
2858,93,129,890,4
2859,93,129,87,2
2860,93,129,87,4
2861,93,129,85,2
2862,93,129,85,4
2863,93,129,891,1
2864,93,129,891,2
2865,93,129,782,4
2866,93,129,782,5
2867,93,130,88,2
2868,93,130,88,4
2869,93,130,88,5
2870,93,130,88,6
2871,93,130,89,4
2872,93,130,89,5
2873,93,130,89,6
2874,93,130,90,4
2875,93,130,90,5
2876,93,130,90,6
2877,93,130,789,4
2878,93,130,789,5
2879,93,130,789,6
2880,93,130,790,4
2881,93,130,790,5
2882,93,130,790,6
2883,93,131,892,4
2884,93,131,892,5
2885,93,131,892,6
2886,93,131,892,7
2887,93,132,711,4
2888,93,132,711,5
2889,93,132,711,6
2890,93,132,712,4
2891,93,132,712,5
2892,93,132,712,6
2893,93,132,710,2
2894,93,132,710,4
2895,93,132,710,5
2896,93,132,710,6
2897,93,18,79,2
2898,93,18,83,4
2899,93,18,83,5
2900,93,18,81,5
2901,93,18,81,6
2902,93,18,80,1
2903,93,18,80,2
2904,93,18,785,4
2905,93,18,785,5
2906,93,18,784,5
2907,93,18,784,6
2908,93,18,786,2
2909,93,18,786,4
2910,93,18,788,2
2911,93,18,787,2
2912,93,133,546,7
2913,93,133,547,4
2914,93,133,547,5
2915,93,133,548,5
2916,93,133,548,6
2917,93,133,549,5
2918,93,133,549,6
2919,93,133,550,6
2920,93,133,550,7
2921,93,133,893,5
2922,93,133,893,6
2923,93,133,552,5
2924,93,133,552,6
2925,93,133,553,4
2926,93,133,553,5
2927,93,133,894,6
2928,93,134,791,4
2929,93,134,791,5
2930,93,134,793,4
2931,93,134,793,5
2932,93,134,792,4
2933,93,134,792,5
2934,93,134,794,4
2935,93,134,794,5
2936,93,134,97,4
2937,93,134,97,5
2938,93,135,755,4
2939,93,135,757,4
2940,93,135,757,5
2941,93,135,752,5
2942,93,135,754,5
2943,93,135,895,5
2944,93,135,756,6
2945,93,135,751,7
2946,93,135,758,4
2947,93,135,758,5
2948,93,135,758,6
2949,93,135,759,4
2950,93,135,759,5
2951,93,135,759,6
2952,93,116,767,2
2953,93,116,767,4
2954,93,116,767,5
2955,93,116,767,6
2956,93,116,896,6
2957,93,116,769,2
2958,93,116,769,4
2959,93,116,769,5
2960,93,116,769,6
2961,93,116,897,6
2962,93,116,898,5
2963,93,116,898,6
2964,93,116,898,7
2965,65,136,316,4
2966,65,136,316,5
2967,65,136,317,4
2968,65,136,317,5
2969,65,136,318,4
2970,65,136,318,5
2971,65,136,319,4
2972,65,136,319,5
2973,65,136,320,4
2974,65,136,320,5
2975,65,136,321,4
2976,65,136,321,5
2984,23,124,864,2
2985,23,124,864,4
2986,23,124,864,5
2987,23,124,865,1
2988,23,124,865,2
2989,23,124,865,4
2990,23,124,865,5
2991,23,125,866,2
2992,23,125,866,4
2993,23,125,866,5
2994,23,125,866,6
2995,23,125,867,2
2996,23,125,867,4
2997,23,125,867,5
2998,23,125,868,2
2999,23,125,868,4
3000,67,32,168,1
3001,67,32,168,2
3003,67,32,165,2
3004,67,32,169,4
3005,67,32,169,5
3006,67,32,166,4
3007,67,32,167,5
3008,67,32,167,6
3009,67,32,167,7
3010,67,94,639,1
3011,67,94,639,2
3012,67,94,639,4
3013,67,94,639,5
3014,67,94,640,2
3015,67,94,640,4
3016,67,94,640,5
3017,67,94,640,6
3018,67,94,642,4
3019,67,94,642,5
3020,67,94,638,5
3021,67,94,638,6
3022,67,94,638,7
3023,67,94,641,1
3024,67,94,641,2
3025,67,94,641,4
3026,67,94,641,5
3027,67,94,644,2
3028,67,94,644,4
3029,67,94,643,2
3030,67,94,643,4
3031,67,94,643,5
3032,67,94,643,6
3033,69,137,899,3
3034,69,137,899,1
3035,69,137,899,2
3036,69,137,899,4
3037,69,137,160,4
3038,65,138,190,3
3039,65,138,190,1
3040,65,138,190,2
3041,65,138,190,4
3042,65,138,190,5
3043,65,138,191,1
3044,65,138,191,2
3045,65,138,191,4
3046,65,138,191,5
3047,65,138,192,1
3048,65,138,192,2
3049,65,138,192,4
3050,65,138,192,5
3051,65,138,193,1
3052,65,138,193,2
3053,65,138,193,4
3054,65,138,193,5
3055,65,138,516,1
3056,65,138,516,2
3057,65,138,516,4
3058,65,138,516,5
3059,65,138,517,1
3060,65,138,517,2
3061,65,138,517,4
3062,65,138,517,5
3063,65,138,518,1
3064,65,138,518,2
3065,65,138,518,4
3066,65,138,518,5
3067,65,138,519,1
3068,65,138,519,2
3069,65,138,519,4
3070,65,138,519,5
3071,65,138,771,3
3072,65,138,771,1
3073,65,138,771,2
3074,65,138,771,4
3075,65,138,772,1
3076,65,138,772,2
3077,65,138,772,4
3078,65,138,773,1
3079,65,138,773,2
3080,65,138,773,4
3081,84,139,484,2
3082,84,139,485,2
3083,84,139,485,4
3084,94,86,567,1
3085,94,86,593,2
3086,94,86,592,4
3087,94,86,580,5
3088,94,86,577,6
3089,94,86,590,7
3090,94,86,581,5
3091,94,86,578,6
3092,94,86,582,5
3093,94,86,900,6
3094,94,86,586,2
3095,94,86,587,4
3096,94,86,568,1
3097,94,86,569,2
3098,94,86,589,4
3099,94,86,588,5
3100,94,86,570,2
3101,94,86,576,4
3102,94,86,565,1
3103,94,86,566,2
3104,94,86,564,4
3105,94,86,575,5
3106,94,86,571,1
3107,94,86,572,2
3108,94,86,584,4
3109,94,86,585,5
3110,94,86,573,1
3111,94,86,574,2
3112,94,86,591,4
3113,94,86,579,5
3114,94,86,579,6
3115,90,88,600,2
3116,90,88,600,4
3117,90,88,600,5
3118,90,7,606,2
3119,90,7,606,4
3120,90,7,23,2
3121,90,7,23,4
3122,90,7,901,1
3123,90,7,901,2
3124,90,7,607,2
3125,90,7,607,4
3126,90,7,607,5
3127,90,7,25,2
3128,90,7,25,4
3129,90,7,25,5
3130,90,7,902,1
3131,90,7,902,2
3132,90,7,902,4
3133,90,7,902,5
3134,90,7,605,1
3135,90,7,605,2
3136,90,7,605,4
3137,90,7,605,5
3138,90,7,598,2
3139,90,7,598,4
3140,90,7,598,5
3141,90,7,27,1
3142,90,7,27,2
3143,90,7,27,4
3144,90,7,27,5
3145,90,90,603,4
3146,90,90,603,5
3147,90,90,604,4
3148,90,90,604,5
3149,90,89,601,2
3150,90,89,601,4
3151,90,89,601,5
3152,90,89,602,2
3153,90,89,602,4
3154,90,89,602,5
3155,90,6,903,1
3156,90,6,903,2
3157,90,6,19,2
3158,90,6,19,4
3159,90,6,20,2
3160,90,6,20,4
3161,90,6,20,5
3162,90,6,904,1
3163,90,6,904,2
3164,90,6,904,4
3165,90,6,904,5
3166,90,6,22,1
3167,90,6,22,2
3168,90,6,22,4
3169,90,6,22,5
3170,90,6,608,1
3171,90,6,608,2
3172,90,6,608,4
3173,90,6,608,5
3174,90,6,599,2
3175,90,6,599,4
3176,90,6,599,5
3177,90,6,610,1
3178,90,6,610,2
3179,90,6,610,4
3180,90,6,610,5
3181,90,6,609,1
3182,90,6,609,2
3183,90,6,609,4
3184,90,6,609,5
3185,90,91,613,2
3186,90,91,613,4
3187,90,91,614,2
3188,90,91,614,4
3189,90,91,614,5
3190,90,91,611,1
3191,90,91,611,2
3192,90,91,611,4
3193,90,91,611,5
3194,90,91,612,1
3195,90,91,612,2
3196,90,91,612,4
3197,90,91,612,5
3198,62,140,905,3
3199,62,140,100,1
3200,62,140,906,1
3201,62,140,102,3
3202,62,140,102,1
3203,62,140,102,2
3204,62,140,102,4
3205,62,140,103,3
3206,62,140,103,1
3207,62,140,103,2
3208,62,140,103,4
3209,62,140,104,1
3210,62,140,104,2
3211,62,140,466,1
3212,62,140,466,2
3213,62,140,106,1
3214,62,140,106,2
3215,62,140,105,1
3216,62,140,105,2
3217,62,140,108,1
3218,62,140,108,2
3219,62,140,107,1
3220,62,140,107,2
3221,62,140,110,1
3222,62,140,110,2
3223,62,140,109,1
3224,62,140,109,2
3225,62,140,907,2
3226,62,140,907,4
3227,62,141,397,1
3228,62,141,397,2
3229,62,141,398,2
3230,62,141,399,2
3231,62,141,400,1
3232,62,141,400,2
3233,62,141,401,1
3234,62,141,401,2
3235,62,141,402,1
3236,62,141,402,2
3237,62,141,403,2
3238,62,142,405,1
3239,62,142,404,1
3240,62,142,404,2
3241,62,143,406,1
3242,62,143,406,2
3243,62,143,407,2
3244,62,143,408,1
3245,62,143,408,2
3246,62,143,409,2
3247,62,143,409,4
3248,68,,633,2
3249,68,,633,4
3250,68,,633,5
3251,68,,634,2
3252,68,,634,4
3253,68,,634,5
3254,68,,635,2
3255,68,,635,4
3256,68,,635,5
3257,68,,636,2
3258,68,,636,4
3259,68,,636,5
3260,68,,637,1
3261,68,,637,2
3262,68,,637,4
3263,96,144,908,2
3264,96,144,908,4
3265,96,144,908,5
3266,96,144,909,2
3267,96,144,909,4
3268,96,144,909,5
3269,96,144,909,6
3270,96,144,910,5
3271,96,144,910,6
3272,96,145,911,1
3273,96,145,911,2
3274,96,145,911,4
3275,96,145,912,1
3276,96,145,912,2
3277,96,145,912,4
3278,96,145,912,5
3279,96,145,913,4
3280,96,145,913,5
3281,96,145,913,6
3282,78,120,820,1
3283,78,120,820,2
3284,78,120,818,4
3285,78,120,819,5
3286,27,146,724,3
3287,27,146,724,1
3288,27,146,724,2
3289,27,146,724,4
3290,27,146,724,5
3291,27,146,724,6
3292,27,146,726,7
3293,27,146,725,11
3294,27,147,727,3
3295,27,147,727,1
3296,27,147,727,2
3297,27,147,727,4
3298,27,147,727,5
3299,27,147,727,6
3300,27,147,729,7
3301,27,147,728,11
3302,27,148,730,3
3303,27,148,730,1
3304,27,148,730,2
3305,27,148,730,4
3306,27,148,730,5
3307,27,148,730,6
3308,27,148,731,7
3309,27,148,732,11
3310,53,65,359,3
3311,53,65,359,1
3312,53,65,359,2
3313,53,65,914,5
3314,53,65,358,1
3315,53,65,358,2
3316,53,65,358,4
3317,53,65,915,5
3318,53,65,360,3
3319,53,65,360,1
3320,53,65,360,2
3321,53,65,360,4
3322,53,65,363,5
3323,53,65,362,2
3324,53,65,362,4
3325,53,65,364,3
3326,53,65,364,1
3327,53,65,364,2
3328,53,65,365,5
3329,53,65,357,1
3330,53,65,357,2
3331,53,65,361,1
3332,53,65,361,2
3333,53,65,356,6
3334,88,,916,4
3335,88,,917,5
3336,88,,917,6
3337,88,,917,7
3338,88,,918,5
3339,88,,918,6
3340,88,,918,7
3341,72,149,628,2
3342,72,149,628,4
3343,72,149,628,5
3344,72,149,629,2
3345,72,149,629,4
3346,72,149,629,5
3347,72,149,630,2
3348,72,149,630,4
3349,72,149,630,5
3350,72,149,919,2
3351,72,149,919,4
3352,72,149,919,5
3353,72,149,920,2
3354,72,149,920,4
3355,72,149,920,5
3356,72,149,920,6
3357,72,150,921,2
3358,72,150,921,4
3359,72,150,921,5
3360,72,93,829,2
3361,72,93,829,4
3362,72,93,922,4
3363,92,55,257,1
3364,92,55,261,1
3365,92,55,259,1
3366,92,55,260,2
3367,92,55,262,2
3368,92,55,258,2
3369,92,55,255,4
3370,92,55,254,5
3371,92,55,256,4
3372,92,55,256,5
3373,92,55,256,6
3374,92,56,268,1
3375,92,56,270,1
3376,92,56,265,1
3377,92,56,266,1
3378,92,56,263,2
3379,92,56,271,2
3380,92,56,267,2
3381,92,56,269,4
3382,92,56,264,4
3383,92,56,264,5
3384,92,56,264,6
3385,92,57,279,2
3386,92,57,278,2
3387,92,57,272,2
3388,92,57,275,2
3389,92,57,274,2
3390,92,57,276,4
3391,92,57,277,2
3392,92,57,273,4
3393,92,57,280,4
3394,92,57,281,4
3395,92,57,281,5
3396,92,57,281,6
3397,92,58,289,1
3398,92,58,291,1
3399,92,58,285,1
3400,92,58,288,1
3401,92,58,287,1
3402,92,58,290,2
3403,92,58,286,2
3404,92,58,282,4
3405,92,58,283,5
3406,92,58,284,4
3407,92,58,284,5
3408,92,58,284,6
3409,69,137,923,3
3410,69,137,923,1
3411,69,137,923,2
3412,69,137,924,3
3413,69,137,924,1
3414,69,137,924,2
3415,69,137,925,3
3416,69,137,925,1
3417,69,137,925,2
3418,69,137,926,3
3419,69,137,926,1
3420,69,137,926,2
3421,69,137,927,3
3422,69,137,927,1
3423,69,137,927,2
3424,69,137,928,3
3425,69,137,928,1
3426,69,137,928,2
3427,69,137,929,4
3428,69,137,929,5
3429,69,137,929,6
3430,69,137,158,2
3432,69,137,158,4
3433,69,137,159,2
3434,69,137,159,4
3435,93,18,930,2
3436,93,18,930,4
3441,84,139,484,1
3442,84,139,485,5
3443,84,139,486,4
3444,84,139,486,5
3445,93,151,99,4
3446,93,151,99,5
3447,93,151,99,6
3448,93,151,99,7
3449,55,152,931,4
3450,55,152,932,4
3451,13,,,
3452,13,,,
3453,55,153,933,5
3454,55,153,933,6
3455,55,153,933,7
3456,55,154,934,5
3457,55,154,934,6
3458,55,154,935,5
3459,55,154,935,6
3460,55,154,936,5
3461,55,154,936,6
3462,55,154,937,4
3463,55,154,938,5
3464,55,154,938,6
3465,55,154,939,5
3466,55,154,939,6
3467,55,152,931,2
3468,55,152,940,2
3469,55,152,941,2
3470,55,152,941,4
3471,55,152,932,2
3472,84,155,852,6
3473,84,155,47,2
3474,84,155,47,4
3475,84,155,47,5
3476,84,155,844,2
3477,84,155,842,2
3478,84,155,843,2
3479,84,155,847,4
3480,84,155,845,4
3481,84,155,846,4
3482,84,155,848,4
3483,84,155,849,5
3484,84,155,851,5
3485,84,155,850,5
3486,84,155,852,7
3487,82,13,52,3
3488,83,68,384,2
3489,83,68,384,4
3490,83,68,384,5
3491,83,68,384,6
3492,83,68,385,1
3493,83,68,385,2
3494,83,68,385,4
3495,83,68,385,5
3496,83,68,389,2
3497,83,68,389,4
3498,83,68,389,5
3499,83,68,390,4
3500,83,68,390,2
3501,83,68,390,5
3502,83,68,388,2
3503,83,68,388,4
3504,83,68,388,5
3505,83,68,393,1
3506,83,68,393,2
3507,83,68,393,4
3508,83,68,393,5
3509,83,68,393,6
3510,83,156,942,2
3511,83,156,942,4
3512,83,156,942,5
3513,83,156,943,2
3514,83,156,943,4
3515,83,156,943,5
3516,83,156,944,2
3517,83,156,944,4
3518,83,156,944,5
3519,82,13,55,5
3520,82,13,145,3
3521,70,61,331,2
3522,70,61,330,2
3523,70,61,945,5
3524,70,61,946,6
3525,70,61,947,7
3526,70,61,948,7
3527,70,61,949,7
3528,70,61,950,7
3529,70,61,951,6
3530,70,61,338,7
3531,70,61,952,7
3532,70,61,952,11
3533,70,61,327,6
3534,70,61,328,6
3535,70,61,329,6
3536,70,61,337,5
3537,70,61,336,5
3538,70,61,338,6
3539,70,74,435,2
3540,70,74,435,4
3541,70,74,435,5
3542,70,74,435,6
3543,70,74,437,4
3544,70,74,437,5
3545,70,74,437,6
3546,70,74,436,1
3547,70,74,436,2
3548,70,74,436,4
3549,70,157,953,2
3550,70,157,954,4
3551,70,157,954,5
3552,70,157,954,6
3553,70,157,955,4
3554,70,157,955,5
3555,70,157,955,6
3556,70,157,956,6
3557,70,157,957,4
3558,70,157,957,5
3559,70,157,958,6
3560,70,157,959,4
3561,70,157,959,5
3562,70,157,959,6
3563,70,157,960,4
3564,70,157,960,5
3565,70,157,960,6
3566,70,157,961,4
3567,70,157,961,5
3568,70,157,961,6
3569,70,157,962,4
3570,70,157,962,5
3571,70,157,962,6
3572,70,157,963,5
3573,70,157,964,5
3574,70,157,965,5
3575,70,157,966,5
3576,70,157,967,5
3577,70,157,968,5
3578,70,157,969,5
3579,35,59,302,1
3580,35,59,297,1
3581,24,46,970,1
3582,24,46,970,2
3583,24,43,971,1
3584,24,43,971,2
3585,24,44,970,1
3586,24,44,970,2
3587,60,,304,5
3588,60,,304,6
3589,60,,305,5
3590,60,,305,6
3591,60,,306,5
3592,60,,306,6
3593,60,,307,5
3594,60,,307,6
3595,79,11,37,3
3596,79,11,37,1
3597,79,11,37,2
3598,79,11,37,4
3599,79,11,42,5
3600,79,11,42,6
3601,79,11,42,7
3606,79,11,645,2
3607,79,11,645,4
3608,79,11,646,5
3609,79,11,646,6
3610,79,80,495,4
3611,79,110,648,2
3612,79,110,648,4
3613,41,106,719,6
3614,41,106,719,7
3615,41,106,719,11
3616,41,106,720,4
3617,41,106,720,5
3618,41,106,720,6
3619,41,106,721,2
3620,41,106,721,4
3621,41,106,721,5
3622,41,106,721,6
3623,41,106,722,4
3624,41,106,722,5
3625,41,106,722,6
3626,41,106,722,7
3627,41,106,723,2
3628,41,106,723,4
3629,41,106,723,5
3630,41,106,723,6
3631,52,8,32,1
3632,52,8,32,2
3633,52,8,32,4
3634,52,8,143,4
3635,52,8,143,5
3636,52,8,144,4
3637,52,8,144,5
3638,52,8,28,4
3639,52,8,28,5
3640,52,8,30,4
3641,52,8,30,5
3642,52,8,31,4
3643,52,8,31,5
3644,52,8,29,4
3645,52,8,29,5
3646,52,8,29,6
3647,24,44,225,1
3649,46,158,972,2
3650,46,158,972,4
3651,24,159,970,1
3652,24,45,970,1
3653,46,158,972,5
3654,46,160,973,2
3655,46,160,973,4
3656,46,160,973,5
3657,46,161,974,4
3658,46,161,974,5
3659,46,161,974,6
3660,46,162,975,2
3661,46,162,975,4
3662,46,162,975,5
3663,46,163,976,4
3664,46,163,976,5
3665,49,,153,3
3666,49,,153,2
3667,49,,153,4
3668,49,,153,4
3669,23,,292,2
3670,23,,292,4
3671,23,,292,5
3672,52,9,977,1
3673,52,9,977,2
3674,52,9,977,4
3675,52,9,978,1
3676,52,9,978,2
3677,52,9,979,2
3678,52,9,979,4
3679,52,9,979,5
3680,52,9,980,4
3681,64,123,355,2
3682,64,123,355,4
3683,64,123,355,5
3684,80,,734,4
3685,80,,734,5
3686,80,,734,6
3687,80,,734,7
3688,80,,734,11
3689,80,164,734,4
3690,80,164,734,5
3691,80,164,734,6
3692,80,164,734,7
3693,80,164,734,11
3694,80,,736,1
3695,80,,736,2
3696,80,,736,4
3697,80,164,736,1
3698,80,164,736,2
3699,80,164,736,4
3700,80,,735,1
3701,80,,735,2
3702,80,164,735,1
3703,80,164,735,2
3704,80,,733,2
3705,80,,733,4
3706,80,,733,5
3707,80,,733,6
3708,80,164,733,2
3709,80,164,733,4
3710,80,164,733,5
3711,80,164,733,6
3712,80,165,981,4
3713,80,165,981,5
3714,80,164,981,4
3715,80,164,981,5
3716,38,,705,3
3717,38,,705,1
3718,38,,705,2
3719,38,,705,4
3720,38,,708,5
3721,38,,706,5
3722,38,,707,5
3723,38,,982,5
3724,26,23,112,3
3725,26,23,112,1
3726,26,23,112,2
3727,26,23,112,4
3728,26,23,112,5
3729,26,23,983,3
3730,26,23,983,1
3731,26,23,983,2
3732,26,23,984,3
3733,26,23,984,1
3734,26,23,984,2
3735,26,23,142,3
3736,26,23,142,1
3737,26,23,142,2
3738,26,23,503,3
3739,26,23,503,1
3740,26,23,503,2
3741,26,23,503,4
3742,26,23,503,5
3743,26,23,503,6
3744,26,81,502,3
3745,26,81,502,1
3746,26,39,205,3
3747,26,39,205,1
3748,26,39,205,2
3749,26,39,205,4
3750,26,39,205,5
3751,26,39,205,6
3752,26,39,204,3
3753,26,39,204,1
3754,26,39,204,2
3755,26,39,204,4
3756,26,39,204,5
3757,26,39,206,3
3758,26,39,206,1
3759,26,39,206,2
3760,26,39,206,4
3761,26,39,206,5
3762,26,39,206,6
3763,26,23,985,3
3764,26,23,985,1
3765,26,23,985,2
3766,26,23,985,4
3767,26,23,985,5
3768,26,23,985,6
3769,26,39,986,3
3770,26,39,986,1
3771,26,39,986,2
3772,26,39,986,4
3773,26,39,986,5
3774,26,39,986,6
3775,26,30,987,1
3776,26,30,987,2
3777,26,30,987,4
3778,26,30,987,5
3779,26,30,987,6
3780,26,30,988,3
3781,26,30,988,1
3782,26,30,988,2
3783,26,30,988,4
3784,26,30,988,5
3785,26,30,988,6
3786,26,30,989,2
3787,26,30,989,4
3788,26,30,989,5
3789,26,122,836,1
3790,26,122,836,2
3791,26,122,836,4
3792,26,122,837,2
3793,26,122,837,4
3794,26,122,837,5
3795,26,122,838,4
3796,26,122,838,5
3797,26,122,838,6
3798,26,122,839,1
3799,26,122,839,2
3800,26,122,839,4
3801,26,122,840,4
3802,26,122,840,5
3803,26,122,841,5
3804,26,122,841,6
3805,26,166,990,4
3806,26,166,990,5
3807,26,166,990,6
3808,26,167,774,4
3809,26,167,774,5
3810,26,167,774,6
3811,26,167,991,2
3812,26,167,991,4
3813,26,167,991,5
3814,26,167,776,3
3815,26,167,776,1
3816,26,167,776,2
3817,26,168,116,3
3818,26,168,116,1
3819,26,168,116,2
3820,26,168,117,3
3821,26,168,117,1
3822,26,168,117,2
3823,24,46,222,1
3824,24,46,222,2
3825,24,46,225,1
3826,24,46,225,2
3827,24,46,226,1
3828,24,46,226,2
3829,24,43,222,1
3830,24,43,222,2
3831,55,12,48,1
3832,55,12,51,4
3833,55,12,49,1
3834,14,,,12
3835,14,,,13
3836,14,,,14
3837,14,,,15
3838,65,138,191,1
3839,55,169,113,3
3840,55,169,113,1
3841,55,169,113,2
3842,55,169,113,4
3843,55,169,114,3
3844,55,169,114,1
3845,55,169,114,2
3846,55,169,114,4
3847,55,12,115,5
3848,77,15,394,2
3849,77,15,394,4
3850,87,,992,2
3851,87,,992,4
3852,87,,992,5
3853,87,,993,5
3854,87,,994,6
3855,87,,995,6
3856,87,,996,6
3857,87,,997,3
3858,87,,997,1
3859,87,,997,2
3860,87,,997,4
3861,87,,998,3
3862,87,,998,1
3863,87,,998,2
3864,87,,999,3
3865,87,,999,1
3866,87,,999,2
3867,89,70,417,2
3868,89,70,417,4
3869,89,71,424,2
3870,89,71,424,4
3871,89,38,194,4
3872,89,38,194,5
3873,89,70,418,3
3874,89,70,418,1
3875,89,70,418,2
3876,89,70,418,4
3877,89,70,418,5
3878,89,127,520,5
3879,89,127,520,6
3880,89,127,520,7
3881,94,79,488,2
3882,94,79,488,4
3883,94,79,488,5
3884,94,79,489,3
3885,94,79,489,1
3886,94,79,489,2
3887,94,79,489,4
3888,94,79,492,3
3889,94,79,492,1
3890,94,79,492,2
3891,94,79,492,4
3892,94,79,492,5
3893,94,79,493,1
3894,94,79,493,2
3895,94,79,493,4
3896,94,79,493,5
3897,94,79,487,3
3898,94,79,487,1
3899,94,79,487,2
3900,94,79,490,3
3901,94,79,490,1
3902,94,79,491,2
3903,94,79,491,4
3904,94,86,567,3
3905,94,86,593,1
3906,94,86,592,2
3907,94,86,580,4
3908,94,86,577,5
3909,94,86,590,6
3910,94,86,581,4
3911,94,86,578,5
3912,94,86,582,4
3913,94,86,900,5
3914,94,86,586,1
3915,94,86,587,2
3916,94,86,568,3
3917,94,86,569,1
3918,94,86,589,2
3919,94,86,588,4
3920,94,86,570,1
3921,94,86,576,2
3922,94,86,565,3
3923,94,86,566,1
3924,94,86,564,2
3925,94,86,575,4
3926,94,86,571,3
3927,94,86,572,1
3928,94,86,584,2
3929,94,86,585,4
3930,94,86,573,3
3931,94,86,574,1
3932,94,86,591,2
3933,94,86,579,4
3934,94,86,579,5
3935,79,67,1000,3
3936,86,170,128,3
3937,86,170,128,1
3938,86,170,128,2
3939,86,170,128,5
3940,86,170,128,6
3941,86,170,128,7
3942,86,170,129,3
3943,86,170,129,4
3944,86,170,129,5
3945,86,170,129,6
3946,86,170,129,7
3947,86,170,130,3
3948,86,170,130,4
3949,86,170,130,5
3950,86,170,130,6
3951,86,170,130,7
3952,86,170,132,3
3953,86,170,132,2
3954,86,170,132,5
3955,86,170,132,6
3956,86,170,132,7
3957,86,170,133,3
3958,86,170,133,4
3959,86,170,133,5
3960,86,170,133,6
3961,86,170,133,7
3962,86,170,125,3
3963,86,170,125,2
3964,86,170,125,5
3965,86,170,125,6
3966,86,170,125,7
3967,86,170,126,3
3968,86,170,126,4
3969,86,170,126,5
3970,86,170,126,6
3971,86,170,126,7
3972,86,170,127,3
3973,86,170,127,4
3974,86,170,127,5
3975,86,170,127,6
3976,86,170,127,7
3977,86,27,134,3
3978,86,27,134,1
3979,86,27,134,2
3980,86,27,134,4
3981,86,27,134,6
3982,86,27,134,7
3983,86,27,135,3
3984,86,27,135,1
3985,86,27,135,2
3986,86,27,135,4
3987,86,27,135,5
3988,86,27,135,6
3989,86,27,135,7
3990,86,28,136,3
3991,86,28,136,1
3992,86,28,136,2
3993,86,28,136,6
3994,86,28,136,7
3995,86,28,137,3
3996,86,28,137,4
3997,86,28,137,5
3998,86,28,137,6
3999,86,28,137,7
4000,86,29,138,3
4001,86,29,138,1
4002,86,29,138,2
4003,86,29,138,4
4004,86,29,138,5
4005,86,29,138,6
4006,86,29,138,7
4007,86,29,139,3
4008,86,29,139,1
4009,86,29,139,2
4010,86,29,139,4
4011,86,29,139,5
4012,86,29,139,6
4013,86,29,139,7
4014,86,170,131,3
4015,86,170,131,2
4016,86,170,131,5
4017,86,170,131,6
4018,86,170,131,7
4019,29,105,1001,1
4020,29,105,1001,2
4021,29,105,1002,4
4022,29,105,1003,1
4023,29,105,1004,4
4024,29,105,1005,4
4025,29,105,1005,5
4026,29,105,713,2
4027,29,105,713,4
4028,29,105,714,4
4029,29,105,715,5
4030,29,105,716,4
4031,29,105,717,5
4032,29,105,718,6
4033,29,105,718,7
4034,29,40,704,1
4035,29,40,704,2
4036,29,40,704,4
4037,29,40,704,5
4038,29,117,796,4
4039,29,117,796,2
4040,29,117,796,5
4041,29,117,797,2
4042,29,117,797,4
4043,29,117,797,5
4044,29,117,798,2
4045,29,117,798,5
4046,29,117,798,6
4047,29,117,799,4
4048,29,117,799,5
4049,29,117,799,6
4050,29,117,795,4
4051,29,117,795,5
4052,29,117,795,6
4053,29,82,504,4
4054,29,82,504,5
4055,29,82,505,2
4056,29,82,505,4
4057,29,82,505,5
4058,29,82,507,2
4059,29,82,507,2
4060,29,82,507,4
4061,29,82,506,3
4062,29,82,506,1
4063,29,82,506,2
4064,29,82,515,4
4065,29,82,515,5
4066,29,82,509,2
4067,29,82,509,4
4068,29,82,508,2
4069,29,82,508,4
4070,29,82,1006,4
4071,29,82,1006,5
4072,29,82,511,4
4073,29,82,511,5
4074,29,82,510,4
4075,29,82,510,5
4076,29,82,512,1
4077,29,82,512,2
4078,29,82,512,4
4079,29,82,512,5
4080,29,82,513,2
4081,29,82,513,1
4082,29,82,513,2
4083,29,82,513,4
4084,29,82,513,5
4085,29,75,455,2
4086,29,75,455,4
4087,29,75,455,5
4088,29,75,454,2
4089,29,75,454,4
4090,29,75,454,5
4091,29,75,456,2
4092,29,75,456,4
4093,29,75,456,5
4094,29,75,458,2
4095,29,75,458,4
4096,29,75,458,5
4097,29,75,457,2
