80,3,"Applies standard techniques and tools for designing user interactions with and experiences of selected system, product or service components."
80,3,"Reviews design goals and agreed security, usability and accessibility requirements."
80,3,Creates design artefacts to communicate ideas.
80,3,Contributes to overall user experience design as part of a team.
80,3,Assists in evaluating design options and trade-offs.
80,3,Considers and applies visual design and branding guidelines consistently when appropriate.
80,4,"Selects appropriate tools, methods and design patterns to design user interactions with and experiences of a product, system or service."
80,4,Translates concepts into outputs and prototypes for user feedback and evaluation.
80,4,"Evaluates alternative design options and recommends designs taking into account performance, security, usability and accessibility requirements."
80,4,Considers and integrates appropriate visual design and branding elements in user experience designs.
80,5,Plans and drives user experience design activities.
80,5,Provides expert advice and guidance to support the adoption of agreed approaches.
80,5,Determines the approaches to be used to design user experiences.
80,5,Uses iterative approaches to incorporate user feedback or evaluation rapidly into designs.
80,5,Ensures appropriate consideration and integration of visual design and branding elements into user experience design.
80,6,"Obtains organisational commitment to strategies to deliver required user experience, usability, accessibility and security."
80,6,"Defines organisational policies, standards and techniques for user experience design."
80,6,"Plans and leads user experience design activities for strategic, large or complex programmes."
80,6,Promotes the value of user-centred design across the organisation.
81,2,"Assists in preparing and operating the environment, facilities and tools needed to evaluate systems, products, services or devices."
81,2,Assists in the collection of feedback on prototypes and designs from users and others.
81,3,"Evaluates design options and prototypes to obtain user feedback on requirements of developing systems, products, services or devices."
81,3,Tests the usability and accessibility of components and alternative designs.
81,3,"Administers a range of evaluations, recording data and feedback."
81,3,Analyses evaluation data and recommends actions.
81,3,Identifies areas for future user research.
81,3,"Checks systems, products, services or devices for adherence to applicable standards, guidelines, style guides and legislation."
81,3,Evaluates the usability of existing or competitor systems to provide benchmark values and as input to design.
81,4,"Selects appropriate tools and techniques to evaluate user experiences of systems, products,  services or devices."
81,4,"Validates that security, usability and accessibility requirements have been met."
81,4,"Checks operational systems, products, services or devices for changes in usability and accessibility needs."
81,4,"Interprets and presents results of evaluations, prioritises issues and reports on remedial actions."
81,4,Collates input for future user research.
81,5,"Manages user experience evaluation of systems, products, services or devices."
81,5,"Assures that the security, usability and accessibility requirements are met and required practices have been followed."
81,5,"Advises on what to evaluate, type of evaluation to use and the extent of user involvement required."
81,5,Works iteratively with design teams to ensure feedback from the evaluation is understood and acted upon.
81,5,Advises on the achievement of required usability and accessibility levels of specific designs or prototypes.
81,5,Prioritises input for future user research.
81,6,"Champions high standards in user interaction with the organisation’s systems, products and services including involvement of users in evaluation activities."
81,6,"Specifies standards and methods for security, usability and accessibility and ensure this is addressed in future designs."
81,6,"Develops or sources resources and capabilities to conduct effective user experience evaluation, including specialist user-centred facilities and communities of users."
81,6,Leads the provision of input and resources for future user research.
81,6,"Collaborates with internal and external partners to facilitate an effective evaluation of systems, products and services."
82,1,"Contributes, under instruction, to the generation of content and the configuration of content items and files."
82,1,Executes pre-planned testing activities under supervision and records findings.
82,2,Works with colleagues and stakeholders to understand audience needs and to assimilate source material.
82,2,"Creates draft content to meet the requirements of the audience as clearly, simply and quickly as possible."
82,2,"Applies guidelines and standards to moderate content from others, escalating where appropriate."
82,3,"Produces information artefacts that are accurate, current, relevant and easily understood by the intended audience."
82,3,Clarifies detailed content requirements with clients and representatives of the intended audience.
82,3,"Designs, creates, controls and evaluates moderately complex subject matter."
82,3,Makes informed decisions about the best way to present information to an audience.
82,3,Applies moderation and editing processes to content supplied by others.
82,4,Designs the content and appearance of complex information artefacts.
82,4,"Controls, monitors and evaluates content to ensure quality, consistency and accessibility of messages and optimal use of chosen media."
82,4,Understands and manages risks associated with publishing content.
82,4,Moderates content and ensures content can be re-purposed appropriately.
82,4,Reviews work of others and takes responsibility for ensuring appropriate publication.
82,5,Provides overall editorial control across the team or teams of content designers and authors.
82,5,Advises on appropriate content formats and mediums.
82,5,Develops and maintains content plans showing how the identified audience needs will be met.
82,5,Oversees the review and approval of materials to enable requirements to be satisfied.
82,6,"Obtains organisational commitment to policies, standards and strategies to create required content."
82,6,Specifies design standards and methods to meet organisational objectives for content creation.
82,6,"Plans and leads content creation for strategic, large and complex programmes."
83,1,"Contributes, under instruction, to publication support activities."
83,1,Supports the collation of data.
83,1,Uses established publishing processes and procedures following appropriate guidelines.
83,2,"Uses technical publication concepts, tools, and methods to publish content following agreed procedures and guidelines."
83,2,Prepares and formats content to meet the needs of the target audience and platform.
83,2,Obtains and analyses usage data and presents it effectively.
83,2,Applies principles of usability and accessibility to published information.
83,3,Coordinates content management processes and procedures to meet the needs of users.
83,3,Uses content publishing systems to manage published content across different channels.
83,3,Assists in identifying and working with content creators.
83,3,Considers all legal issues related to publishing.
83,4,Applies organisational guidelines and uses appropriate tools and techniques to provide publishing interfaces to new or existing platforms and applications.
83,4,Maintains and updates content management processes and practices to meet the needs of users.
83,4,Selects appropriate channels through which content should be published.
83,4,Collaborates with and provides guidance to content creators.
83,4,Provides advice to users and content authors to leverage the features of the relevant channels and tools used.
83,4,Identifies the legal implications associated with publishing.
83,5,Plans and manages content publishing activities and assignments.
83,5,"Develops standards, processes and practices for consistent content publishing across one or more platforms/channels."
83,5,Advises on the approach and techniques to be used for content publishing.
83,5,Advises on approaches for content publishing and creator collaborations.
83,5,Assures design of the overall content structure and style.
83,5,Ensures publication processes comply with agreed policies and strategies and legal requirements.
83,6,Obtains organisational commitment and resources to ensure the appropriate quality of material published by or on behalf of the organisation.
83,6,"Defines organisational policies, standards, processes and practices for content publishing, including creator partnerships."
83,6,"Plans and leads content publishing activities for strategic, large and complex programmes."
83,6,Ensures policies are implemented and any legal issues related to publishing are adequately managed.
84,2,Maintains a knowledge management database.
84,2,"Leverages knowledge of a specialism to capture and classify content, taking expert advice when required."
84,3,Maintains knowledge management systems and content to meet business needs.
84,3,Supports others to enable them to complete knowledge management activities and form knowledge management habits.
84,3,Supports changes to work practices to enable capture and use of knowledge.
84,3,Reports on the progress of knowledge management activities.
84,3,Configures and develops knowledge management systems and standards.
84,4,"Organises knowledge assets and oversees the lifecycle of identifying, capturing, classifying, storing and maintaining assets."
84,4,"Facilitates sharing, collaboration and communication of knowledge."
84,4,Implements specific knowledge management initiatives.
84,4,Monitors the  use and impact of knowledge.
84,4,"Interrogates existing knowledge content to identify issues, risks and opportunities."
84,5,"Develops and implements knowledge management processes, practices and behaviours."
84,5,"Provides advice, guidance and support to help people to adopt and embed knowledge management."
84,5,"Contributes to the definition of policies, standards and guidelines for knowledge management."
84,5,Evaluates and selects knowledge management methods and tools.
84,5,"Promotes collaborative technologies, processes and behaviours to facilitate sharing of ideas and work-knowledge."
84,5,Shares ideas and examples of existing practices.
84,5,"Implements knowledge management at programme, project and team level."
84,6,"Develops organisational policies, standards and guidelines for knowledge management."
84,6,Champions and leads in the development of an organisational knowledge management approach.
84,6,"Shares different approaches for knowledge sharing across communities of practice, business units and networks."
84,6,Promotes knowledge-sharing through operational business processes and systems.
84,6,Monitors and evaluates knowledge-sharing initiatives.
84,6,Manages reviews of the benefits and value of knowledge management.
84,6,Identifies and recommends improvements.
84,7,Develops an organisation-wide knowledge management strategy and leads the creation of a knowledge management culture.
84,7,Embeds knowledge management across business units and develops strategic knowledge management capabilities.
84,7,Reinforces the importance of knowledge sharing by aligning individual and organisational objectives and rewards.
84,7,"Identifies opportunities for strategic relationships or partnerships with customers, suppliers and partners."
85,1,Creates simple visual elements under supervision.
85,1,Applies basic design principles.
85,1,Uses design software to produce simple graphics.
85,1,Supports the maintenance of design assets and libraries.
85,1,Participates in design reviews and incorporates feedback.
85,1,"Helps with routine tasks such as resizing images, preparing files for print or digital use and organising design assets."
85,2,Assists the creation of visual elements and layouts for digital and print media under routine supervision.
85,2,Applies design principles to produce consistent and effective visuals.
85,2,"Uses design software to create and edit graphics, preparing mock-ups and prototypes."
85,2,Conforms to brand guidelines and assignment specifications.
85,2,Responds to feedback and research findings to revise designs.
85,2,Participates in research activities to inform design decisions and understand user needs.
85,3,Designs visual concepts and layouts for a range of media.
85,3,Works with stakeholders to understand design requirements.
85,3,Produces high-quality graphics and visual elements using design software.
85,3,Develops prototypes and iterates based on feedback.
85,3,Applies brand guidelines and assignment specifications.
85,3,Contributes to the development of design standards and recognised good practices.
85,4,Designs visual concepts and comprehensive designs for complex assignments.
85,4,Engages with clients and stakeholders to elicit and document design requirements and goals.
85,4,Manages design assignments from concept to final delivery.
85,4,Creates detailed design mock-ups and interactive prototypes.
85,4,"Reviews and approves design work, ensuring alignment with brand standards and evidence-based practices."
85,4,"Develops and implements design processes, guidelines and recognised good practices to enhance design quality and effectiveness."
85,5,"Manages graphic design activities for the organisation, ensuring designs are research-driven and aligned with business objectives."
85,5,"Oversees multiple design initiatives, ensuring high-quality, consistent output."
85,5,Engages with senior stakeholders to align design goals with business objectives and user needs.
85,5,Develops research-informed visual solutions to strengthen brand identity and user experience.
85,5,"Leads the creation and adoption of design standards, processes and recognised good practices."
85,5,"Provides authoritative advice on visual design trends and evidence-based practices, ensuring designs meet all required specifications and brand guidelines."
86,4,"Analyses the real-world problem, then selects appropriate physical and mathematical models to approximate the phenomena under investigation."
86,4,Applies relevant mathematical techniques to simulate the problem.
86,4,Conducts quality and performance assessments on computational model outputs and makes improvements to the models.
86,4,Provides advice and guidance to the users of these models.
86,5,Investigates real-world problems to assess whether existing scientific models provide effective solutions.
86,5,Creates new mathematical representations of the underlying science that can be implemented in a computational model.
86,5,Applies advanced programming techniques to implement scientific models and apply these for problem-solving.
86,5,Analyses the functioning of existing computational models to improve accuracy and performance.
86,5,Communicates limitations such as uncertainty and systematic errors.
86,5,Ensures appropriate usage of computational models.
86,6,"Initiates the creation, testing, improvement and application of mathematical model frameworks representing real-world systems and scientific theories."
86,6,Sets standards and approaches for the application of scientific modelling.
86,6,"Oversees the representation of science and mathematics principles and theories in models to ensure appropriate, consistent and effective usage."
86,6,Develops or introduces new mathematical techniques where necessary.
86,7,"Directs the creation and review of a cross-functional, enterprise-wide approach and culture for scientific modelling."
86,7,Leads the development of the organisation’s scientific modelling capabilities and champions its use in solving real-world problems.
87,4,Creates moderately complex algorithms using a range of mathematical techniques and with sensitivity to the limitations of the techniques.
87,4,Uses sophisticated scientific computing and visualisation environments.
87,4,"Assesses the stability, accuracy and efficiency of algorithms and makes or recommends improvements to them."
87,4,Iterates and improves models using feedback from experts as appropriate.
87,5,"Creates, tests and improves complex algorithms that numerically solve real-world problems."
87,5,Develops mathematical and computational techniques to assist with numerical analysis.
87,5,Communicates limitations such as uncertainty and systematic errors.
87,5,Reviews algorithms for their conformance to design and performance standards.
87,6,"Initiates the creation, testing, improvement and application of numerical algorithms that solve real-world mathematical problems."
87,6,Sets standards and strategies for the application of numerical analysis.
87,6,"Leads the implementation of numerical analyses capabilities to ensure appropriate, consistent and effective usage across the organisation."
87,7,"Directs the creation and review of a cross-functional, enterprise-wide approach and culture for numerical analysis."
87,7,Leads the development of the organisation’s numerical analysis capabilities and champions its use in solving real-world problems.
88,4,Develops moderately complex solutions that use high-performance computing environments to address real-world problems.
88,4,Applies a range of high-performance computing techniques with sensitivity to the limitations of the techniques.
88,4,Uses input and feedback from experts as appropriate.
88,4,"Analyses the complexity, scalability and performance of algorithms, including massively parallel implementations, and makes or recommends improvements."
88,5,"Creates, tests and improves complex high-performance computing solutions to address real-world problems."
88,5,Collaborates with stakeholders to ensure high-performance computing solutions are effective at addressing their problems.
88,5,Guides development teams in the appropriate and effective use of high-performance computing resources
88,6,"Initiates the creation, testing, improvement and application of algorithms that solve real-world problems in high-performance computing environments."
88,6,Sets standards and strategies for the use of high-performance computing.
88,6,"Leads the implementation of organisational capabilities to ensure appropriate, consistent and effective usage of high-performance computing."
88,7,"Directs the creation and review of a cross-functional, enterprise-wide approach and culture for high-performance computing."
88,7,Leads the development of the organisation’s high-performance computing capabilities and champions its use in solving real-world problems.
89,5,"Takes responsibility for managing the design, procurement, installation, upgrading, operation, control, maintenance and effective use of specific technology services."
89,5,"Leads service delivery, ensuring agreed service levels, security requirements and other quality standards are met."
89,5,Ensures adherence to relevant policies and procedures.
89,5,"Ensures processes, procedures and practices are aligned across teams and providers to operate effectively and efficiently."
89,5,Monitors technology services performance.
89,5,Provides appropriate status and other reports to managers and senior users.
89,6,"Manages and allocates resources for budgeting, estimating, planning, developing and delivering a portfolio of technology services and systems."
89,6,"Engages and influences stakeholders to ensure services are developed and managed to meet agreed service levels, security requirements and quality standards."
89,6,"Plans and implements processes, procedures, tools and practices for monitoring and managing the performance of technology services."
89,6,Aligns the contribution of specified systems and services with organisational and financial goals.
89,6,"Recommends sourcing options, whether in-house, outsourced, or a combination, ensuring optimal service delivery."
89,7,"Sets the strategic direction for managing the technology services portfolio, ensuring alignment with organisational strategies, objectives and emerging opportunities."
89,7,"Promotes and assesses technology's potential to drive change, evaluating feasibility and impact."
89,7,"Authorises the establishment and integration of new or modified service delivery capabilities, balancing in-house and outsourced options."
89,7,"Oversees resource allocation for planning, developing and delivering technical services and products."
89,7,Maintains a strategic overview of how technology services contribute to organisational success.
90,2,Assists with specified maintenance procedures.
90,2,Assists in the investigation and resolution of issues relating to applications.
90,3,Follows agreed procedures to identify and resolve issues with applications.
90,3,Uses application management software and tools to collect agreed performance statistics.
90,3,Carries out agreed applications maintenance tasks.
90,4,Maintains application support processes and checks that all requests for support are dealt with according to agreed procedures.
90,4,"Uses application management software and tools to investigate issues, collect performance statistics and create reports."
90,5,Ensures all requests for support are dealt with according to set standards and procedures.
90,5,"Drafts and maintains procedures and documentation for applications support, incorporating security considerations."
90,5,Manages application enhancements to improve business performance.
90,5,"Advises on application security, licensing, upgrades, backups and disaster recovery needs."
91,1,Supports routine infrastructure tasks and basic troubleshooting under close supervision.
91,1,Monitors infrastructure health and reports on component status to support operational continuity.
91,2,"Executes operational procedures, runs automation scripts and performs routine maintenance, installation and monitoring of infrastructure components."
91,2,Adjusts automation tasks as instructed to meet operational standards.
91,2,"Reports on infrastructure performance and security events, addressing issues directly when possible or escalating them to others for resolution."
91,3,"Provisions, deploys and configures infrastructure services and components."
91,3,"Monitors infrastructure for load, performance and security events."
91,3,Reports metrics and resolves operational issues.
91,3,"Executes standard operational procedures, including backups and restorations."
91,3,Carries out agreed system software maintenance tasks.
91,3,Automates routine system administration tasks to specifications using standard tools and basic scripting.
91,4,"Applies technical expertise to maintain and optimise technology infrastructure, executing updates and employing automation tools."
91,4,Configures tools and/or creates scripts to automate infrastructure tasks.
91,4,"Maintains operational procedures and checks that they are followed, including adherence to security policies."
91,4,"Uses infrastructure management tools to monitor load, performance, and security metrics."
91,4,Investigates and enables the resolution of operational and security-related issues.
91,4,Provides reports and proposals for improvement to stakeholders.
91,4,Contributes to the planning and implementation of infrastructure maintenance and updates.
91,4,Implements agreed infrastructure changes and maintenance routines.
91,5,Provides technical leadership to optimise the performance of the technology infrastructure.
91,5,Drives the adoption of tools and automated processes for effective operational management and delivery.
91,5,"Oversees the planning, installation, maintenance and acceptance of new and updated infrastructure components and infrastructure-based services."
91,5,"Aligns to service expectations, security requirements and other quality standards."
91,5,"Ensures operational procedures and documentation are current and effective, tracks and addresses operational issues and reports to stakeholders."
92,2,Assists with system software administration tasks under routine supervision.
92,2,Supports the installation and configuration of system software.
92,2,Helps monitor system performance and resource usage.
92,2,Assists in documenting system software settings and updates.
92,3,"Monitors operational systems for resource usage and failure rates, to inform and facilitate system software tuning."
92,3,"Applies system software settings to optimise performance, enabling maximum throughput and efficient resource utilisation."
92,3,Installs and tests new versions of system software.
92,3,"Assists in creating software implementation procedures, including  fallback contingency plans."
92,4,Monitors system software metrics and adjusts configurations for optimum availability and performance.
92,4,"Applies technical expertise to investigates and resolve complex system software issues, requesting action from supplier if required."
92,4,Analyses system software updates and determines which ones require actions.
92,4,Develops comprehensive software implementation procedures with robust contingency plans.
92,5,Ensures system software is provisioned and configured to support the achievement of service objectives.
92,5,Develops and maintains diagnostic tools and processes for troubleshooting and performance analysis.
92,5,Evaluates new system software and recommends adoption if appropriate.
92,5,Plans the provisioning and testing of new versions of system software.
92,5,"Ensures operational procedures and diagnostics for system software are current, accessible and well understood."
92,5,Investigates and coordinates the resolution of potential and actual service problems.
93,1,Supports routine network tasks under close supervision.
93,1,Monitors basic network health and reports on the status of network components.
93,1,Assists with straightforward troubleshooting and follows established procedures to maintain operational continuity.
93,1,Escalates issues as necessary to higher levels of support
93,2,Assists in the operational configuration of network components and the investigation and resolution of network problems.
93,2,Assists in the implementation of basic scripting and automation tools to streamline network support tasks.
93,2,"Assists with specified maintenance procedures and follows established safety, security and quality standards."
93,2,"Provides first-line support and guidance to network users, escalating issues as necessary."
93,3,Executes agreed network maintenance tasks and specified operational configuration of network components.
93,3,"Identifies and diagnoses network problems/faults using the required troubleshooting tools and network management software, including addressing security-related issues."
93,3,"Implements and maintains scripts, automation tools and orchestration platforms to optimise network support processes."
93,3,Collects performance and traffic statistics and collaborates with others to ensure network effectiveness and resolve issues
93,4,"Applies technical expertise to maintain and optimise network infrastructure, executing updates and employing automation tools."
93,4,"Uses network management tools to monitor load, performance, and security statistics."
93,4,Investigates and enables the resolution of network-related operational and security issues.
93,4,Configures tools and/or creates scripts to automate network tasks.
93,4,Maintains operational procedures and checks that they are followed.
93,4,Provides reports and proposals for improvement to stakeholders.
93,4,"Contributes to the planning and implementation of network maintenance, updates, and security enhancements."
93,4,Implements agreed network changes and maintenance routines.
93,5,Leads network operations to optimise performance.
93,5,"Oversees planning, installation, maintenance, and acceptance of network components and services, aligning with service expectations, standards, and security requirements."
93,5,Ensures network support requests are handled according to set standards and procedures.
93,5,"Drives the adoption of tools and processes for effective operational management and delivery, ensuring security considerations are addressed."
93,5,Maintains procedures and documentation.
93,5,Investigates and resolves complex network problems.
93,5,Tracks operational issues and reports to stakeholders.
94,1,"Follows agreed procedures to perform simple installations, replace consumable items and check the correct working of installations."
94,1,Documents and reports on work done.
94,2,Installs or removes system components using supplied installation instructions and tools.
94,2,Conducts standard tests and contributes to investigations of problems and faults.
94,2,Confirms the correct working of installations.
94,2,Documents results in accordance with agreed procedures.
94,3,"Installs or removes hardware and/or software, using supplied installation instructions and tools, including handover to the client."
94,3,"Uses standard procedures and diagnostic tools to test installations, correct problems, and document results."
94,3,Records details of all components that have been installed and removed.
94,3,Assists users and follows agreed procedures for further help or escalation.
94,3,Contributes to the development of installation procedures and standards.
94,4,"Undertakes or supervises complex installations and de-installations of systems or components, including handover to the client."
94,4,Develops procedures and standards for installation and handover to maintain and improve the installation service.
94,4,Schedules installation work around client priorities and resource availability.
94,4,Ensures adherence to established safety and quality procedures.
94,5,Takes responsibility for installation and/or decommissioning projects.
94,5,"Provides effective team leadership, including information flow to and from the customer during project work."
94,5,Develops and implements quality plans and method statements.
94,5,Monitors the effectiveness of installations and ensures appropriate recommendations for change are made.
95,2,"Applies tools, techniques and processes to administer, track, log, report on and correct configuration items, components and changes."
95,2,Assists with audits to check the accuracy of the information and undertakes any necessary corrective action under direction.
95,3,"Applies tools, techniques and processes to track, log and correct information related to configuration items."
95,3,"Verifies and approves changes to protect assets and components from unauthorised change, diversion and inappropriate use."
95,3,"Supports user compliance with identification standards for object types, environments, processes, lifecycles, documentation, versions, formats, baselines, releases and templates."
95,3,Performs audits to check the accuracy of the information and undertakes any necessary corrective action under direction.
95,4,Proposes and agrees the configuration items (CIs) to be uniquely identified with naming conventions.
95,4,"Puts in place operational processes for secure configuration, classification and management of CIs and for verifying and auditing  configuration records."
95,4,"Develops, configures and maintains tools (including automation) to identify, track, log and maintain accurate, complete and current information."
95,4,Reports on the status of configuration management.
95,4,Identifies problems and issues and recommend corrective actions.
95,5,Plans the capture and management of CIs and related information.
95,5,Agrees scope of configuration management processes and the configuration items (CIs) and related information to be controlled.
95,5,"Identifies, evaluates and manages the adoption of appropriate tools, techniques and processes (including automation) for configuration management."
95,5,"Contributes to the development of configuration management strategies, policies, standards and guidelines."
95,6,"Develops configuration management strategies, policies, standards and guidelines."
95,6,Champions the importance and value of configuration management and develops new methods and organisational capabilities (including automation) for configuration management.
95,6,"Provides resources to drive adoption of, and adherence to, policies and standards."
95,6,Measures and monitors adherence to standards and ensures consistent execution of the process across the organisation.
96,2,Assists with release management tasks under routine supervision.
96,2,Supports the collection of data and information for release planning and scheduling.
96,2,Assists in the preparation of release materials and resources.
96,2,Helps document and maintain records of release activities.
96,2,Participates in basic testing and quality assurance tasks and issue resolution.
96,3,Supports the planning and scheduling of releases.
96,3,Coordinates release activities with relevant teams.
96,3,Follows defined release processes and procedures.
96,3,Participates in testing and quality assurance activities to ensure releases meet standards.
96,3,Identifies and resolves issues related to the release process.
96,3,Documents and reports on release outcomes and communicates findings to stakeholders.
96,4,Plans and schedules releases in line with business requirements and objectives.
96,4,Coordinates release activities across multiple teams and stakeholders.
96,4,"Manages the release lifecycle, ensuring timely and quality deliverables."
96,4,"Ensures releases meet defined quality, security and compliance standards."
96,4,"Communicates release plans, progress and outcomes to stakeholders."
96,4,Conducts post-release reviews and identifies areas for improvement.
96,5,"Develops and maintains release approaches, processes and automation tools."
96,5,"Oversees the planning and scheduling of complex, large-scale releases."
96,5,Coordinates release activities across multiple projects and programmes.
96,5,Ensures release processes and procedures are applied and that releases can be rolled back as needed.
96,5,Communicates release approaches and outcomes.
96,5,Conducts post-release analysis and drives continuous improvement.
96,6,"Defines organisational release management strategies, policies and standards."
96,6,Aligns release management with overall business strategies and objectives.
96,6,Ensures the availability of resources and tools for effective release management.
96,6,Communicates release strategies and outcomes to stakeholders.
96,6,Drives the adoption of new release management techniques and technologies.
97,2,Assists in deploying software releases and updates under routine supervision.
97,2,Executes defined deployment processes and procedures using deployment tools and techniques.
97,2,Monitors deployed applications and reports issues.
97,2,Assists in rolling back deployments when necessary.
97,3,Deploys software releases and updates to production environments.
97,3,Uses deployment tools and techniques to ensure consistent deployments.
97,3,Monitors and troubleshoots deployment processes.
97,3,Performs rollbacks of deployments in case of issues or failures.
97,3,Collaborates with release management and operations teams.
97,4,Plans and executes deployments of complex software releases and updates.
97,4,Manages continuous deployment using automation tools and techniques.
97,4,"Develops and maintains deployment processes, procedures and scripts."
97,4,Monitors and optimises deployment processes for efficiency and reliability.
97,4,"Ensures the availability, performance and security of deployed applications."
97,4,Collaborates with cross-functional teams.
97,5,"Designs and implements deployment approaches, processes and automation tools for the organisation."
97,5,Oversees the deployment of critical and large-scale software.
97,5,Ensures deployment processes align with organisational standards and recommended practices.
97,5,Continuously improves deployment processes and automation capabilities.
97,5,Defines monitoring and alert strategies for deployed applications.
97,6,"Defines organisational deployment strategies, policies and standards."
97,6,Aligns deployment practices with overall operations and service delivery goals.
97,6,Ensures the availability of resources and tools for effective deployment.
97,6,Drives the adoption of new deployment techniques and technologies.
97,6,Collaborates with senior stakeholders to ensure deployments meet business strategies and objectives.
98,2,Assists with storage management tasks such as provisioning.
98,2,"Supports the setup and configuration of storage systems, incorporating standard security practices."
98,2,"Helps monitor storage performance and capacity, and documents storage utilisation."
98,3,Executes routine storage management tasks following established procedures and using standard tools.
98,3,"Implements documented configurations for allocation of storage, installation and maintenance of secure storage systems using the agreed operational procedures."
98,3,"Identifies operational problems, including security-related issues, and contributes to their resolution."
98,3,"Uses standard management and reporting tools to collect and report on storage utilisation, performance and backup statistics."
98,4,Prepares and maintains operational procedures for storage management.
98,4,"Monitors capacity, performance, availability and other operational metrics."
98,4,Takes appropriate action to ensure corrective and proactive maintenance of storage and backup systems to protect and secure business information.
98,4,Creates reports and proposals for improvement.
98,4,Contributes to the planning and implementation of new installations and scheduled maintenance and changes of existing systems.
98,5,Develops standards and guidelines for implementing data protection and disaster recovery functionality for all business applications and business data.
98,5,Provides authoritative advice and guidance to implement and improve storage management.
98,5,Manages storage and backup systems to provide agreed service levels.
98,5,"Creates, improves and supports storage management services with optimal utilisation of storage resources, ensuring security, availability and integrity of data."
98,6,"Develops organisational policies, standards and guidelines for storage management."
98,6,Develops strategies for managing storage and data based on the level of criticality of the information.
98,6,Ensures compliance with regulatory and security requirements.
98,6,Aligns investments in storage management with business goals and data management policies.
99,2,"Assists with the tasks related to granting, monitoring and reporting on physical access controls under routine supervision."
99,2,Follows established procedures and guidelines to support the maintenance of the physical environment.
99,2,Helps create and maintain documentation.
99,3,"Monitors compliance against agreed processes and investigates, assesses and resolves incidents of non-compliance, escalating where necessary."
99,3,"Processes physical access requests, monitors access control systems and reports on access-related activities."
99,4,"Uses data centre management tools to produce management information on power, cooling and space and investigate issues where necessary."
99,4,Carries out routine audit and checks to ensure adherence to policies and procedures.
99,4,Facilitates the implementation of mandatory electrical safety testing.
99,5,"Develops and maintains the standards, processes and documentation for data centres."
99,5,Optimises efficiency in the population of data centre space.
99,5,Ensures adherence to all relevant policies and processes.
99,5,"Uses data centre management tools to plan, record and manage installed infrastructure, power, space and cooling capabilities."
99,5,Monitors  usage and actions to meet sustainability targets.
99,6,"Sets organisational policies for managing the IT estate, ensuring alignment with recognised industry practices."
99,6,Develops strategies to forecast and fulfil future data centre space requirements.
99,6,Takes overall responsibility for adherence to health and safety regulations and electrical safety policies.
99,6,Identifies and implements recognised industry practices to align future plans with corporate sustainability targets.
100,2,Monitors and logs the actual service provided.
100,2,"Compares delivered service to service level agreements, identifying any deviations or areas for improvement."
100,3,Monitors service delivery performance metrics.
100,3,Liaises with stakeholders to help them plan for a deterioration in service and/or breaches of service level agreements.
100,4,Performs defined tasks to monitor service delivery against service level agreements and maintains records of relevant information.
100,4,Analyses service delivery performance to identify actions required to maintain or improve levels of service.
100,4,Initiates and reports on actions to maintain or improve levels of service.
100,5,Ensures service delivery meets agreed service levels.
100,5,Negotiates service level requirements and agreed service levels with customers.
100,5,Diagnoses service delivery problems and initiates actions to maintain or improve levels of service.
100,5,"Establishes and maintains operational methods, procedures and facilities and reviews them regularly for effectiveness and efficiency."
100,6,Ensures service delivery is monitored effectively and that identified actions to maintain or improve levels of service are implemented.
100,6,Ensures service level agreements are complete and cost-effective across the catalogue of available services.
100,6,"Ensures operational methods, procedures, facilities and tools are established, reviewed and maintained."
100,6,Prepares proposals to meet forecast changes in the levels or types of services.
100,6,Reviews service delivery to ensure agreed targets are met.
100,6,Negotiates with relevant parties in respect of disruptions and major amendments to the provision of services.
100,7,Sets strategies for service delivery that support the strategic needs of the client organisation.
100,7,Authorises allocation of resources for monitoring service delivery arrangements.
100,7,Develops relationships with customers at the highest level to identify potential areas of mutual commercial interest for future development.
100,7,Maintains an overview of the contribution of service delivery arrangements to organisational success.
100,7,Provides leadership within the industry on the identification of future trends.
101,2,Assists with service catalogue management tasks under routine supervision.
101,2,Supports the collection and updating of service and product information.
101,2,Helps maintain the accuracy and relevance of the service catalogue.
101,3,Collates information needed to populate the service catalogue.
101,3,Edits and maintains service and product descriptions and keeps the list of available services up to date.
101,3,"Acts as a contact point, receiving and handling routine updates to the service catalogue."
101,3,Identifies opportunities to improve service catalogue management processes.
101,4,Contributes to the design and implementation of a service catalogue.
101,4,Enables automation of service requests and order fulfilment.
101,4,Provides advice and guidance on the information to be included in the service catalogue.
101,4,Contributes to reviews and improvement of the catalogue and of service catalogue management processes.
101,5,Manages the creation and maintenance of a catalogue of services.
101,5,Ensures the service catalogue is complete and current.
101,5,Works with service owners to ensure consistency and accuracy of the service catalogue entries.
101,5,Completes regular reviews of the catalogue with stakeholders to ensure relevance to business needs and requirements.
101,5,Manages the service catalogue management processes.
102,3,"Performs defined availability management tasks, such as routine monitoring and data collection."
102,3,Tests disaster recovery procedures under direction and contributes to the documentation of recovery plans.
102,3,Assists with the operation of availability management tools and processes.
102,3,Monitors service components against agreed performance standards and reports any deviations.
102,4,"Analyses service and component availability, reliability, maintainability and serviceability."
102,4,Contributes to the availability management process and its operation.
